cert,docket,rssdhcr,fed_rssd,hctmult,name,city,stalp,zip,repdte,bkclass,nimy,roa,ntlnlsr,rbc1aaj,rbcrwaj
14,14278,1111435,35301,1,State Street Bank and Trust Company,Boston,MA,2111,12/31/2016,SM,1.16067898379865,0.928457046448283,1.37525113549516E-02,7.10092355542606,17.7417301676376
35,9177,1129533,749635,0,AuburnBank,Auburn,AL,36830,12/31/2016,SM,2.93450691513068,0.933315392008,-0.194695374836168,10.1369480795158,17.6838857251781
39,14095,2526755,430036,0,Robertson Banking Company,Demopolis,AL,36732,12/31/2016,NM,4.03541575461006,1.41303971749512,0.23032057036435,10.6421385539958,15.6259288553479
41,14012,2013246,432432,0,Phenix-Girard Bank,Phenix City,AL,36867,12/31/2016,NM,2.98577558988535,1.04797572014458,0.5596200817187,15.629309760123,29.3171948627922
46,0,1082955,113937,0,Merchants Bank of Alabama,Cullman,AL,35055,12/31/2016,NM,3.62388979337913,0.610561701717849,9.42941825586344E-02,9.54822982047366,16.4138285967338
47,16141,3467305,390336,0,Traders & Farmers Bank,Haleyville,AL,35565,12/31/2016,NM,3.51045564553798,0.770894624015862,0.395698831757743,15.0688255007612,27.6367449230523
49,0,0,560438,0,Bank of Evergreen,Evergreen,AL,36401,12/31/2016,NM,4.46594398230661,1.13594568291818,0.34896637143784,10.9674245910223,19.2874468584544
50,13450,3587294,470032,0,Community Spirit Bank,Red Bay,AL,35582,12/31/2016,NM,4.34184593579961,0.740464692001452,0.274018578034756,10.4610177077797,16.7259599743937
51,14338,1139998,382537,0,The Bank of Vernon,Vernon,AL,35592,12/31/2016,NM,4.31596185955053,0.793626546981581,0.463319113224701,16.6563428706649,23.9828287049348
52,12748,1833616,293437,0,The Citizens Bank of Winfield,Winfield,AL,35594,12/31/2016,NM,3.9357034567926,1.74927901023494,1.09698927864385,22.6671392579678,44.6637923126319
54,9285,1079067,672537,0,The Exchange Bank of Alabama,Altoona,AL,35952,12/31/2016,NM,3.24844192720224,0.819054589288789,2.65236639307106E-02,12.5032014631137,20.2675813242747
58,13590,1083895,994435,0,United Bank,Atmore,AL,36502,12/31/2016,NM,3.50871316821277,0.694146059054585,3.70567507293442E-02,8.51326931873323,15.2015594586746
70,0,1138870,42037,0,Peoples Exchange Bank of Monroe County,Monroeville,AL,36460,12/31/2016,NM,4.14096171723147,0.575561900388989,4.30079779799153E-02,14.8987155728801,21.664692340359
72,9282,1084593,353238,0,Central State Bank,Calera,AL,35040,12/31/2016,SM,4.44438392339789,1.39798989856265,0.105986094624385,11.7265338227583,17.4669174295296
77,10489,1084061,194936,0,BankSouth,Dothan,AL,36303,12/31/2016,NM,3.53314197006532,1.27479069156515,-2.45552522940558E-02,20.1970128807184,32.1745851249067
81,13922,0,748441,0,Warren Bank and Trust Company,Warren,AR,71671,12/31/2016,SM,3.06020484636523,0.902701324502335,0.162525454354248,16.0445437561815,44.0965000891319
88,10660,2352196,329345,0,Generations Bank,Hampton,AR,71744,12/31/2016,NM,3.99480727245558,0.73550811586359,0.351545618150505,9.40764350514214,13.4716851875029
89,10291,3306589,3350724,0,Signature Bank of Arkansas,Fayetteville,AR,72703,12/31/2016,NM,4.3404617064354,0.756895006500323,0.791982245799092,12.5137895832068,14.9091235701317
90,12628,1098198,23643,0,Commercial Bank & Trust Company,Monticello,AR,71655,12/31/2016,SM,3.95414006610461,1.48935041648769,0.297532156717625,9.73429743037312,16.6323336198926
93,12630,2155342,977045,0,Riverside Bank,Sparkman,AR,71763,12/31/2016,NM,4.81124822834574,2.35145427635408,0.336678804658581,8.72103722291928,12.9802227779041
94,0,1097463,843542,0,First State Bank of Warren,Warren,AR,71671,12/31/2016,SM,2.77398542475825,0.47448549926023,0.271451167501031,10.7174912534574,20.5337461508691
99,0,0,455945,0,Bank of Delight,Delight,AR,71940,12/31/2016,NM,3.58820735916419,1.42306810643697,0.053282481281023,17.4455369192211,23.4710353736089
101,12621,2236586,967943,0,Bank of Prescott,Prescott,AR,71857,12/31/2016,NM,3.68936813075394,1.07263400774203,4.02733216093219E-02,12.8383539408985,19.4146242657484
105,13834,1099663,629148,0,Bank of Cave City,Cave City,AR,72521,12/31/2016,SM,4.50515781649414,1.28893725232329,0.300198355361907,8.43074710524375,15.1818111033248
107,0,1099252,691042,0,The Merchants & Planters Bank,Clarendon,AR,72029,12/31/2016,NM,2.77361009786783,0.570026946728391,0.419255250219156,11.0454069978439,28.5226533709083
109,0,1139091,458142,0,Horatio State Bank,Horatio,AR,71842,12/31/2016,NM,4.54524322951869,1.43901912413923,0.292649390546031,10.7252827153897,17.6638104626376
110,9592,1097089,107244,0,Bank of the Ozarks,Little Rock,AR,72223,12/31/2016,NM,4.84545342289952,2.02374732857972,7.22923899919432E-02,13.7710057515869,11.8460957856751
131,0,3962640,34537,0,Seacoast National Bank,Stuart,FL,34994,12/31/2016,N,3.69068850587966,0.725316067282047,-7.17182632233679E-02,8.77721359742621,12.749698108062
147,0,2043850,944337,0,Century Bank and Trust,Milledgeville,GA,31061,12/31/2016,NM,3.84741183481265,0.98341653582404,0.120901942306975,10.9465641263632,16.6706697676053
148,11273,1135105,752831,0,Bank of Madison,Madison,GA,30650,12/31/2016,NM,3.88636894974132,1.06222173492156,9.75356516404081E-02,13.5781176373709,21.6534675246109
149,0,3140961,628039,0,Bank of Hazlehurst,Hazlehurst,GA,31539,12/31/2016,NM,4.01883212201497,1.34350351044466,1.7307240458006,11.2213484515972,18.9139272993296
155,14550,3194076,986935,0,Bank of Alapaha,Alapaha,GA,31622,12/31/2016,NM,3.83238585960691,0.916699381071306,5.04232527838678E-02,11.0664953421137,13.1697604965743
160,12322,1085862,613839,0,Exchange Bank,Milledgeville,GA,31061,12/31/2016,NM,4.13174973676833,1.11372514052313,-2.26004703911237E-03,12.6423226375715,21.2016972065693
169,12439,0,563233,0,First National Bank of Griffin,Griffin,GA,30224,12/31/2016,N,3.25191630026746,0.336401930338315,0.149663007121548,5.16940819756259,10.5229338589385
170,0,0,272030,0,The Peoples Bank of Talbotton,Talbotton,GA,31827,12/31/2016,NM,5.25100780810409,0.689879912360984,-4.39730988101397E-02,9.53252000190873,14.6339211522482
172,10091,1082777,37435,0,United Bank,Zebulon,GA,30295,12/31/2016,NM,3.71603256795603,1.83237697901622,-0.105253351681847,10.0110591605114,18.2832237370124
175,0,1417418,469737,0,The Commercial Bank,Crawford,GA,30630,12/31/2016,NM,4.16720826447304,2.00913228412808,8.88574950734705E-02,10.1515389111437,17.3793041038867
178,9191,1249020,577230,0,Talbot State Bank,Woodland,GA,31836,12/31/2016,NM,3.0718089475209,0.246987458682527,0.176003361096444,8.38333793424092,20.7144302772718
183,0,0,784430,0,The Merchants & Citizens Bank,Mcrae,GA,31055,12/31/2016,NM,3.14004757208331,0.68481872885669,0.808325755279378,14.28928688225,31.6271463614064
193,0,1086748,507330,0,The Heritage Bank,Hinesville,GA,31313,12/31/2016,NM,3.08195969890271,0.392157599274283,3.98374021646556,9.16615863471303,15.6556793364101
197,9807,1138405,493741,0,Alliance Bank,Francesville,IN,47946,12/31/2016,NM,3.51112127249567,1.39048894842599,-2.11451232096122E-02,10.8842140001953,17.4793423673371
210,9713,1205286,914545,0,Tri-County Bank & Trust Company,Roachdale,IN,46172,12/31/2016,NM,2.86737205158513,0.780288610979821,2.80192670669177E-02,12.1510438959433,24.8534547589859
214,10977,1207468,433943,0,Washington State Bank,Washington,IA,52353,12/31/2016,SM,3.64834483179322,1.35066401397436,0.231644876431774,11.9146509209246,18.7178790945669
223,0,1143212,868442,0,Manson State Bank,Manson,IA,50563,12/31/2016,NM,2.88718091672972,0.880425212769427,0,10.9664076910178,19.9159170903402
225,0,1203910,868844,1,Peoples Savings Bank,Crawfordsville,IA,52621,12/31/2016,NM,3.25245617527548,2.05781560004591,-1.8760608677526,9.14750957854406,13.7585759317634
226,0,1208380,969844,0,Guthrie County State Bank,Panora,IA,50216,12/31/2016,NM,3.82340860112198,0.387077614066934,0.210853958532055,9.80968743804929,14.4913809433605
228,12625,1201457,735441,1,American State Bank,Sioux Center,IA,51250,12/31/2016,NM,3.49162282596275,1.6435081428358,0.249170653258768,11.6093319031566,14.5000710359223
230,16077,1131424,849348,0,Community State Bank,Spencer,IA,51301,12/31/2016,NM,3.24813054025225,1.49255697536556,5.96649481688385E-02,9.97348535916745,17.9799959087434
231,0,1132971,194440,0,Commercial Savings Bank,Carroll,IA,51401,12/31/2016,SM,3.23034984098137,1.28416746992164,-1.81572940444076E-02,7.81687181026719,12.0205029206677
232,12569,1137903,185448,0,Solon State Bank,Solon,IA,52333,12/31/2016,NM,5.07718606680345,2.27672475009559,0.655281308193238,22.6947812106201,25.2801186384822
234,0,1133615,402846,1,Pocahontas State Bank,Pocahontas,IA,50574,12/31/2016,NM,3.56231241760399,2.45691875134018,0,21.7573525597801,34.6740161601623
235,0,1209172,425845,0,Security State Bank,Sutherland,IA,51058,12/31/2016,NM,4.38826268951706,2.67865812621167,8.83990403400181E-03,9.37976443781728,11.3326309533458
245,13420,1200290,102342,0,Raccoon Valley Bank,Perry,IA,50220,12/31/2016,NM,3.17340278538538,1.01444230182857,-1.20416259997718E-02,7.76592734743083,11.6134005010048
248,11064,1201729,762045,0,State Savings Bank,West Des Moines,IA,50265,12/31/2016,NM,4.09066873217198,1.49937511886326,-3.05590934004188E-02,9.90174480453666,13.2398706525155
251,15673,1919976,943143,1,Valley Bank & Trust,Mapleton,IA,51034,12/31/2016,NM,3.55112312424271,1.10462052621642,0.868954543232155,14.2405400063852,19.4001578531965
252,10067,3916317,365745,0,Pinnacle Bank,Marshalltown,IA,50158,12/31/2016,SM,3.43236124623306,1.30569574464849,0,11.6578147085279,27.3968818315036
253,10130,1209211,674849,0,Luana Savings Bank,Luana,IA,52156,12/31/2016,NM,3.20853109363463,2.02325294138815,9.18815034876687E-03,8.95804695139121,11.0443798620439
254,0,1200571,740249,0,First Whitney Bank and Trust,Atlantic,IA,50022,12/31/2016,NM,3.31656243945601,1.93135197528794,-7.43418147431713E-04,11.169875391536,12.9071575905316
255,12302,0,201647,0,Farmers and Merchants Savings Bank,Waukon,IA,52172,12/31/2016,NM,3.58058460859449,1.82883184597099,-7.19965126072797E-02,12.0865172905064,17.2312539058822
256,0,1205428,764441,0,Melvin Savings Bank,Melvin,IA,51350,12/31/2016,NM,2.94156530936013,0.886972627122721,-3.51528445681825E-03,17.0831632355514,36.3568215892054
258,9364,1249730,317342,0,Stock Yards Bank & Trust Company,Louisville,KY,40232,12/31/2016,NM,3.55776063191599,1.45609311280426,6.60346131891292E-02,10.114052177755,12.5732422346339
262,14495,2262268,840019,0,Citizens Bank,Mount Vernon,KY,40456,12/31/2016,NM,4.27805262736352,0.900586592681505,0.203940237129415,10.0796989620109,15.7841224196364
266,12120,1071511,842116,0,Farmers Deposit Bank,Cynthiana,KY,41031,12/31/2016,NM,3.36242751856067,0.398677256853231,2.39775008112688,20.0990193278111,39.0996429051682
267,0,0,683814,0,Kentucky Farmers Bank Corporation,Catlettsburg,KY,41129,12/31/2016,NM,4.73473294424103,2.07634023859923,-0.278795486724372,22.6433169190434,27.307211886135
275,0,1119217,330949,0,"Morgantown Bank & Trust Company, Incorporated",Morgantown,KY,42261,12/31/2016,NM,3.80253609928031,0.671455723007888,0.068026349927544,8.7497664199684,14.742610253438
281,9820,1071539,211114,1,Hyden Citizens Bank,Hyden,KY,41749,12/31/2016,NM,3.86293522849705,0.930159376561835,0.176820491284684,9.09069463884127,15.2012272822873
284,9664,2151670,811541,0,Auburn Banking Company,Auburn,KY,42206,12/31/2016,NM,4.3840284381651,1.79131450251392,5.68369121642359E-02,9.12365570423542,13.8830858762964
287,11962,2052067,698144,0,Community Financial Services Bank,Benton,KY,42025,12/31/2016,NM,3.9062443653002,1.16982320834516,-0.014926252528625,9.42901998530757,11.3154782236908
288,10627,1071539,839817,1,Farmers & Traders Bank of Campton,Campton,KY,41301,12/31/2016,NM,3.71856739177987,0.77753037165552,0.719500378936866,9.79066224198026,19.3271767810026
289,0,3923306,763211,0,Bank of Hindman,Hindman,KY,41822,12/31/2016,NM,2.65669003366381,0.652249387296442,0.706233589361595,10.1229875956717,17.6231068150233
291,12003,0,1016718,0,Jackson County Bank,Mc Kee,KY,40447,12/31/2016,NM,3.89637486716904,1.15500936995553,0.378933116058377,26.411074793309,50.5127285765507
292,13745,1097922,266945,1,The Monticello Banking Company,Monticello,KY,42633,12/31/2016,SM,3.72179532153228,1.08354364325199,0.199291146638533,9.98539396810358,14.1677194347631
296,10546,2155397,903240,0,Bank of Edmonson County,Brownsville,KY,42210,12/31/2016,NM,3.84878232792046,1.53338140250273,6.57926767487365E-02,11.5622245929774,19.3658960847226
297,9961,1250071,580847,0,Lewisburg Banking Company,Lewisburg,KY,42256,12/31/2016,SM,4.0034404123968,1.63388777841234,4.99470561205123E-02,11.0489523170522,18.1010011493139
303,11755,1071342,425818,0,United Cumberland Bank,Whitley City,KY,42653,12/31/2016,NM,4.2325157057016,1.41444894609549,0.380479292330832,12.265406162465,21.0091189524202
304,15798,2266387,782548,0,Clinton Bank,Clinton,KY,42031,12/31/2016,NM,3.66685497876258,1.02814992235412,-1.16010626573394E-02,18.5822901720185,25.6511099458137
306,13006,1086056,860334,0,Bank of Zachary,Zachary,LA,70791,12/31/2016,NM,3.74970987140021,0.645408999558146,0.142264319331311,8.72613402976749,18.4035218871999
307,0,1085460,535034,0,Landmark Bank,Clinton,LA,70722,12/31/2016,NM,4.01397719110902,0.714077657048538,0.111836495044245,9.80590514728576,15.4432481384584
310,0,1086177,499538,0,The Highlands Bank,Jackson,LA,70748,12/31/2016,NM,3.93137955682631,1.35642048208699,0.2138743335523,12.3963480480382,19.7055649608443
314,0,0,741956,0,The Mer Rouge State Bank,Mer Rouge,LA,71261,12/31/2016,NM,3.3907770863252,0.460022211173428,-4.70406713644617E-02,11.0801855533466,18.7790191526407
321,0,1119057,725741,0,Holmes County Bank & Trust Company,Lexington,MS,39095,12/31/2016,NM,3.20720055009904,0.350387975048736,0.240855717132458,12.8062625892694,25.0382587995239
324,12223,1246681,514132,0,Citizens Bank,Columbia,MS,39429,12/31/2016,NM,4.73602042604097,1.61097284230592,0.102277742083032,10.8243792054429,15.9439744006942
327,12538,0,579636,0,Merchants and Planters Bank,Raymond,MS,39154,12/31/2016,NM,3.10918558720912,0.335345405767941,-0.238733610019466,8.67551063381765,16.1570003468043
340,0,1133174,870539,0,"The Peoples Bank, Biloxi, Mississippi",Biloxi,MS,39533,12/31/2016,NM,2.92562095923636,4.78596481632151E-02,0.966274226919693,12.4697515855705,22.291392720762
341,13106,1126943,445852,0,Western Bank of Wolf Point,Wolf Point,MT,59201,12/31/2016,SM,3.47215174171431,1.38975431015233,0.96549274286469,10.3047446229386,19.1867592970985
342,15340,2108227,475354,0,Farmers State Bank,Victor,MT,59875,12/31/2016,SM,3.93525926175447,0.830479264181868,-0.195928420816928,10.5726751590612,18.6551475232338
352,0,1128264,222558,0,The Bank of Baker,Baker,MT,59313,12/31/2016,NM,3.94491166579018,1.61692648560099,0.436835598948893,9.08308734959694,13.9953763450843
358,0,0,667252,0,Stockmens Bank,Cascade,MT,59421,12/31/2016,SM,3.12231606069281,0.694848891989921,0.201187812847049,12.3536488746736,29.9624957381521
363,11587,1134845,613156,0,"First Montana Bank, Inc.",Libby,MT,59923,12/31/2016,SM,4.35898696084473,0.858682402952591,-1.17322310667602E-02,10.367561831963,13.7726084316698
384,10041,2012436,498317,0,The Ohio Valley Bank Company,Gallipolis,OH,45631,12/31/2016,SM,4.20047811998209,0.66841482262385,0.254277422023954,10.4331636551479,15.2758130884916
389,14381,1427734,378110,0,The Peoples Bank,Gambier,OH,43022,12/31/2016,NM,3.44062406195023,0.372398997908151,8.16193274567417E-02,9.62019352734389,17.6632237278499
399,0,0,514356,0,The First State Bank,Ryan,OK,73565,12/31/2016,NM,4.11438058624886,0.300165633566474,-6.26416555620096E-02,12.0940201990845,19.0616306441258
402,13492,1067372,534756,0,Sooner State Bank,Tuttle,OK,73089,12/31/2016,NM,4.11478548762858,1.57880474477666,1.51431787551298E-02,11.7148317477748,17.6720623320146
404,12842,1055539,647759,0,The Farmers State Bank,Quinton,OK,74561,12/31/2016,SM,4.16646011411143,0.58092005061398,0.269983220877512,8.76434019098891,15.7658295012381
406,16947,1052958,155759,0,Cleo State Bank,Cleo Springs,OK,73729,12/31/2016,NM,3.92579142516474,2.40922137302673,7.37976880660283E-02,17.9599028729828,18.423884100814
414,0,0,958558,0,The Stock Exchange Bank,Woodward,OK,73801,12/31/2016,NM,3.11542553616997,1.1137976791948,-2.79049577808324E-02,12.8377086722612,24.1183091545773
418,9403,1060711,881852,0,High Plains Bank,Keyes,OK,73947,12/31/2016,NM,4.2663883695275,1.82762647416472,2.99213964914171E-02,9.58766101369666,11.6457989669813
419,13606,1067541,919755,0,The Citizens State Bank,Okemah,OK,74859,12/31/2016,NM,5.55032404955911,1.89921936992413,-2.48148985815095E-03,11.610970155272,17.1895202449813
420,0,1055605,286251,0,Bank of Vici,Vici,OK,73859,12/31/2016,NM,4.0112540192926,0.714165269746174,0.505344764033721,10.9798963206474,19.7597091682923
421,0,2180205,58551,0,Security State Bank,Cheyenne,OK,73628,12/31/2016,NM,3.94845405842701,2.33742849928088,0.322448768072966,13.4709110118946,19.7507078617505
422,14419,2606321,322850,1,Bank of Commerce,Stilwell,OK,74960,12/31/2016,NM,4.8358166364322,1.65647149298139,0.204116825209132,12.4207626292179,18.4374174227077
428,17415,0,811550,0,American Exchange Bank,Henryetta,OK,74437,12/31/2016,NM,5.24841075981545,1.53065788471032,0.474882967230825,12.4506861786425,19.0017016449234
429,15929,2052777,95659,1,The Morris State Bank,Morris,OK,74445,12/31/2016,SM,4.38866006776058,2.11764767702457,6.04085751749184E-02,8.3994092039801,15.250394108882
432,13967,2411619,422657,1,Security First National Bank of Hugo,Hugo,OK,74743,12/31/2016,N,5.52593692116954,1.73658416772525,3.78357926598562E-03,7.85240424192533,11.0844624666205
444,9808,1143959,597313,0,PS Bank,Wyalusing,PA,18853,12/31/2016,NM,3.6321869694044,0.979293498448114,0.104222396698234,8.94592003957824,14.3671623571191
445,9674,1247183,866121,0,Mercer County State Bank,Sandy Lake,PA,16145,12/31/2016,NM,3.23187701156915,0.773310279575049,3.79067696867884E-02,9.92037461010524,15.7368190448372
484,0,0,99255,0,First State Bank of Claremont,Groton,SD,57445,12/31/2016,NM,4.13592023325294,-0.33219873011717,1.09921897599074,9.80985238747893,14.9015829921398
485,0,4347301,435255,0,Security State Bank,Tyndall,SD,57066,12/31/2016,NM,3.87397831159112,1.00221489491777,2.08082247421445E-02,8.3149424717318,11.6011460606108
492,0,2351359,128258,0,Western Dakota Bank,Timber Lake,SD,57656,12/31/2016,NM,2.37373667162498,4.54081053468044E-02,4.00106695118698E-02,7.42585093575572,23.2620320855615
496,16027,1943917,109453,0,BankStar Financial,Elkton,SD,57026,12/31/2016,NM,3.99073003269075,1.10441502725009,1.06255058183499E-02,8.34719374927474,12.536137381328
501,0,1363748,601153,0,Farmers and Merchants State Bank,Plankinton,SD,57368,12/31/2016,NM,4.46080754371451,2.19005958419552,0.218845478011901,10.2812542053559,12.5796886582654
504,0,1246355,464255,0,Dakota Prairie Bank,Fort Pierre,SD,57532,12/31/2016,NM,4.0977715788465,1.42429439293085,0.168734085307863,10.6729871435754,16.3158428219076
505,0,1125898,589158,0,Great Plains Bank,Eureka,SD,57437,12/31/2016,NM,4.19372447581275,2.45737933135586,8.07025524016346E-02,12.3153277931671,13.4143813610265
526,0,3108439,542854,0,Farmers State Bank,Pine Bluffs,WY,82082,12/31/2016,SM,3.82225420842915,0.695891392108348,1.49175803684642E-02,9.37261042129411,18.9849882936235
529,0,1020920,903950,1,Central Bank and Trust,Lander,WY,82520,12/31/2016,NM,3.73884281825663,1.45966952071025,0.209963654567382,9.18699342285383,16.360029437174
571,0,0,275509,0,"Community Bank of Bergen County, N. J.",Maywood,NJ,7607,12/31/2016,SM,3.47639959427459,0.500171332728158,0.165619616281403,8.44734170640729,15.6902689673951
588,11394,1037003,501105,1,Manufacturers and Traders Trust Company,Buffalo,NY,14203,12/31/2016,SM,3.14664350328061,1.07668964171079,0.175938840794517,8.40752172259442,11.9783030123042
597,10696,1133594,884303,0,Chemung Canal Trust Company,Elmira,NY,14902,12/31/2016,SM,3.3722704773265,0.585285144676241,0.20438222940437,7.51569056414303,11.7122595582798
609,10202,2367921,433608,1,Tompkins Trust Company,Ithaca,NY,14850,12/31/2016,NM,3.06691533641534,1.26966153085923,-2.79568559499087E-02,7.69060250699044,12.3397370434003
618,0,2646998,175609,0,Bank of Millbrook,Millbrook,NY,12545,12/31/2016,SM,2.75950621733646,0.6158995846971,0.32939329559494,10.1961083692963,22.4808882076971
622,9297,4400336,661308,0,Amalgamated Bank,New York,NY,10001,12/31/2016,NM,2.75739184212656,0.261055084591742,0.235952188851622,8.22605621802614,12.8651533298992
623,0,1242423,214807,1,Deutsche Bank Trust Company Americas,New York,NY,10005,12/31/2016,SM,0.980553983525121,0.499238896173381,0.178087593654993,17.6025371624251,81.6284356271957
628,0,1039502,852218,1,"JPMorgan Chase Bank, National Association",Columbus,OH,43240,12/31/2016,N,2.07237305975314,0.951223057191231,0.276400027069571,8.58562913295395,14.6234040042357
639,0,3587146,541101,1,The Bank of New York Mellon,New York,NY,10281,12/31/2016,SM,1.0248125380197,0.775582703963336,-4.82866751499727E-02,7.20809873172951,14.2106894979363
659,14115,1032464,601416,0,Five Star Bank,Warsaw,NY,14569,12/31/2016,SM,3.22882026255169,0.973560011237616,0.262208526845551,7.91770689706467,12.2559573769295
660,0,3138267,645317,0,The Adirondack Trust Company,Saratoga Springs,NY,12866,12/31/2016,SM,2.85817999599969,0.595060145615137,3.26795684446087E-02,9.08113557688876,13.8355144716798
686,11521,1118283,881012,0,First Columbia Bank & Trust Co.,Bloomsburg,PA,17815,12/31/2016,NM,3.13518453455079,1.07801162301346,2.10658388486477E-02,11.2861177329154,19.84576027023
698,11037,2365356,59316,0,Wayne Bank,Honesdale,PA,18431,12/31/2016,NM,3.45650529948369,0.867398781848707,0.460952453992631,8.60675918852082,13.3263516510629
713,10038,1248153,342410,0,Orrstown Bank,Shippensburg,PA,17257,12/31/2016,SM,3.00181998749838,0.659180032329422,0.125012944772805,8.39750402198293,13.2429156456613
734,9690,1070831,373115,0,Kentucky Bank,Paris,KY,40361,12/31/2016,NM,3.51316710019803,0.81507214047789,2.00832807305865E-02,8.82196653837661,14.0275897463124
737,12343,1248993,213912,0,The Apple Creek Banking Company,Apple Creek,OH,44606,12/31/2016,SM,3.88187993899903,0.584243953829637,0.135557231351768,7.09980849386054,12.037320802261
741,9425,0,978417,0,First City Bank,Columbus,OH,43212,12/31/2016,NM,4.14387237591327,0.277503231202007,-0.027467999780256,12.9370500276906,18.0642840009595
763,11060,2795702,604024,0,Minster Bank,Minster,OH,45865,12/31/2016,SM,3.05201153050381,1.1264463548735,5.10713393651875E-02,7.9921917362542,14.693059494799
769,10728,1132814,58225,0,The Farmers Bank and Savings Company,Pomeroy,OH,45769,12/31/2016,NM,4.23333517827334,0.902120644678333,0.217246053846124,10.7117231633274,17.807656374872
803,0,1070448,645625,0,"Wesbanco Bank, Inc.",Wheeling,WV,26003,12/31/2016,NM,3.26209949790687,1.02253961341179,0.11729790988937,9.01789497886798,13.1112056750034
823,13361,3219474,991621,0,Citizens Bank and Trust Company,Blackstone,VA,23824,12/31/2016,SM,3.46730845768347,1.06277085935527,-2.05434499372344E-02,13.2072200550872,24.9881338301976
829,0,2332303,947628,0,Peoples Community Bank,Montross,VA,22520,12/31/2016,SM,3.90046482018798,0.767860581552089,0.125493570695458,9.02978018686759,13.9940531899915
845,15580,1417324,722432,0,The Bank of Romney,Romney,WV,26757,12/31/2016,SM,3.78339433077391,0.662059707412323,0.123089331202911,11.4154105420841,19.8255849659154
847,15579,2728447,8631,0,The Pleasants County Bank,Saint Marys,WV,26170,12/31/2016,SM,3.5521197909781,0.500329409424839,-1.27414504867234E-02,11.2903485989902,22.7173746357921
850,0,1426906,601733,0,Peoples Southern Bank,Clanton,AL,35045,12/31/2016,SM,2.70087820890054,1.0489240183102,4.94904318498424E-02,13.1111253502339,30.17631335458
855,0,2111432,376237,0,"Merchants & Farmers Bank of Greene County, Alabama",Eutaw,AL,35462,12/31/2016,NM,4.11352795913535,0.756392210243005,0.312469799954901,9.8435141790452,18.1939174265164
861,14010,1085602,386731,0,State Bank & Trust,Winfield,AL,35594,12/31/2016,NM,2.82742729651486,0.98855660210202,0.499128154737547,12.1847774759671,29.5547169811321
862,0,0,359838,0,Bank of York,York,AL,36925,12/31/2016,NM,2.92543070642773,1.00314958724679,-1.59651746324019E-02,10.4520646689321,25.002976828368
867,0,1131787,675332,1,SunTrust Bank,Atlanta,GA,30308,12/31/2016,SM,3.0109757801896,1.01294483855904,0.336339996410603,9.63188453009179,12.2921628211622
872,0,3184125,333034,0,State Bank of Cochran,Cochran,GA,31014,12/31/2016,NM,4.10233322385792,1.77078939411473,-2.23384887374127E-02,15.3750440192511,28.0501356342125
873,14036,1078846,395238,1,Synovus Bank,Columbus,GA,31901,12/31/2016,SM,3.47341950022376,0.986210563947707,0.1242473660496,10.684641603882,12.9276634311851
876,0,1085536,193537,0,Bank of Dawson,Dawson,GA,39842,12/31/2016,NM,4.65746748886237,1.11850134888449,0.18735157233192,18.2406936601814,28.747193050868
877,14607,2453936,204237,0,Bank of Eastman,Eastman,GA,31023,12/31/2016,NM,4.42709517345302,0.689288649522262,-0.26857899472764,8.2741887939049,13.2903300310977
878,0,3244113,701736,0,The Brand Banking Company,Lawrenceville,GA,30046,12/31/2016,SM,3.71116087519346,0.154028989507257,1.15313034412666,8.66763999201162,12.138155948023
879,14287,2645937,773032,0,Farmers State Bank,Lincolnton,GA,30817,12/31/2016,NM,4.14462216885358,1.3060263565747,0.31221781784233,14.2879566770004,25.0970194038808
884,0,1245581,960533,1,The Citizens State Bank of Taylor County,Reynolds,GA,31076,12/31/2016,NM,3.70483235372696,0.332518953580354,3.09025873191233E-02,8.8456943295653,19.4455910837329
889,0,1250736,260831,0,The Bank of Soperton,Soperton,GA,30457,12/31/2016,NM,5.41055361919429,1.4918003730556,8.17184852661571E-03,10.6694312796209,15.494294072688
893,0,0,126834,0,Citizens Bank,Carthage,TN,37030,12/31/2016,NM,3.8524993995644,2.19702845849549,0.211095940663047,17.6553448208991,30.2943005859823
898,11435,1085518,642437,0,The Bank of Forest,Forest,MS,39074,12/31/2016,NM,3.56125952600285,0.995620286033015,5.34311717455964E-02,13.5935413833119,23.3360435556745
899,0,3420702,663638,0,The Gerber State Bank,Argenta,IL,62501,12/31/2016,NM,2.65056985264898,0.634382777596933,3.63660166847285E-03,10.9192483494159,27.0039898440334
902,13272,1203107,325534,0,Byron Bank,Byron,IL,61010,12/31/2016,NM,3.07571940251369,1.22392962782137,0.329394326182732,10.0849230565685,18.031130121631
903,10892,1020676,397531,0,Amalgamated Bank of Chicago,Chicago,IL,60603,12/31/2016,NM,2.60898006650555,0.388043069128503,0.148823350194578,9.81291002437527,20.844341504761
913,14033,1199611,210434,1,The Northern Trust Company,Chicago,IL,60603,12/31/2016,SM,1.14765253019767,0.842798254156787,4.48299883886664E-02,7.03262053857014,13.3004182875845
920,0,1204467,102539,0,Community Banks of Shelby County,Cowden,IL,62422,12/31/2016,NM,2.55585876416454,0.161112134045296,0,11.2123233418101,22.1359299850193
924,13696,1203899,744238,1,Farmers & Mechanics Bank,Galesburg,IL,61401,12/31/2016,SM,3.46561784712596,1.08275506606889,0.13325406424896,9.79520404465383,16.0452058738843
